Size,MergeSortTime,InsertionSortTime
53650,0.034579,1.48605
53700,0.034944,1.50215
53750,0.035284,1.48318
53800,0.035362,1.48448
53850,0.03516,1.49325
53900,0.035061,1.50685
53950,0.035098,1.50149
54000,0.035194,1.50938
54050,0.035253,1.50712
54100,0.03507,1.51015
54150,0.034666,1.51529
54200,0.035338,1.50602
54250,0.035159,1.51727
54300,0.035491,1.51876
54350,0.035171,1.52315
54400,0.035009,1.53143
54450,0.035804,1.53015
54500,0.036049,1.53758
54550,0.03499,1.53628
54600,0.035836,1.54377
54650,0.035171,1.55124
54700,0.035132,1.54605
54750,0.035745,1.5464
54800,0.035488,1.54435
54850,0.03525,1.5573
54900,0.03578,1.55187
54950,0.035603,1.55488
55000,0.035773,1.56835
55050,0.035347,1.57074
55100,0.036139,1.56228
55150,0.035955,1.57296
55200,0.035834,1.56388
55250,0.036165,1.57109
55300,0.035715,1.56858
55350,0.035679,1.58316
55400,0.035638,1.58919
55450,0.035552,1.5889
55500,0.036405,1.5986
55550,0.036298,1.58765
55600,0.035867,1.60766
55650,0.036001,1.6005
55700,0.036216,1.60809
55750,0.03564,1.60001
55800,0.036417,1.60598
55850,0.036753,1.61783
55900,0.036151,1.60542
55950,0.036239,1.61777
56000,0.03661,1.6143
56050,0.036461,1.61705
56100,0.036834,1.62498
56150,0.036567,1.63325
56200,0.036163,1.63691
56250,0.036702,1.63848
56300,0.036226,1.63867
56350,0.036362,1.64305
56400,0.036709,1.64083
56450,0.036316,1.64663
56500,0.036659,1.64922
56550,0.036982,1.65741
56600,0.036451,1.65009
56650,0.037108,1.64235
56700,0.03629,1.66594
56750,0.036951,1.66779
56800,0.036515,1.65817
56850,0.03676,1.6692
56900,0.037311,1.67628
56950,0.03675,1.68617
57000,0.037084,1.68239
57050,0.037048,1.68747
57100,0.036771,1.68521
57150,0.037028,1.688
57200,0.037146,1.68158
57250,0.036629,1.69756
57300,0.036884,1.70363
57350,0.037981,1.71724
57400,0.037787,1.70459
57450,0.037589,1.69882
57500,0.03684,1.7139
57550,0.036929,1.71727
57600,0.037461,1.71055
57650,0.037766,1.71496
57700,0.037405,1.71807
57750,0.037662,1.72821
57800,0.037164,1.72161
57850,0.037807,1.73239
57900,0.037207,1.74409
57950,0.03762,1.7374
58000,0.037427,1.74386
58050,0.037958,1.74013
58100,0.037454,1.7383
58150,0.037438,1.74062
58200,0.037766,1.74683
58250,0.038394,1.75167
58300,0.037883,1.75441
58350,0.037966,1.76023
58400,0.037798,1.75824
58450,0.038737,1.76786
58500,0.037667,1.77853
58550,0.038208,1.77352
58600,0.038775,1.76875
58650,0.037671,1.77922
58700,0.038482,1.77744
58750,0.037699,1.78042
58800,0.038293,1.78302
58850,0.038174,1.78451
58900,0.038626,1.7909
58950,0.037784,1.801
59000,0.038366,1.79438
59050,0.038543,1.83103
59100,0.038234,1.80737
59150,0.038714,1.808
59200,0.038762,1.79986
59250,0.038354,1.80942
59300,0.038713,1.8154
59350,0.038631,1.8194
59400,0.03872,1.82297
59450,0.038782,1.82641
59500,0.038142,1.82684
59550,0.038913,1.83136
59600,0.038491,1.82412
59650,0.038446,1.83054
59700,0.038842,1.84836
59750,0.039141,1.84444
59800,0.038426,1.85911
59850,0.038793,1.8565
59900,0.03958,1.85695
59950,0.038558,1.85029
60000,0.039046,1.85091
60050,0.038911,1.8619
60100,0.038621,1.86766
60150,0.039346,1.86792
60200,0.039588,1.87136
60250,0.039648,1.87537
60300,0.038711,1.87633
60350,0.039498,1.88761
60400,0.039357,1.88049
60450,0.039574,1.89475
60500,0.039067,1.89585
60550,0.06003,1.89947
60600,0.039849,1.91376
60650,0.039719,1.8969
60700,0.03998,1.91036
60750,0.039209,1.91059
60800,0.039372,1.90833
60850,0.039168,1.91328
60900,0.040139,1.91421
60950,0.040065,1.92095
61000,0.039868,1.93476
61050,0.039492,1.9263
61100,0.039934,1.92876
61150,0.04001,1.93336
61200,0.039981,1.93272
61250,0.040518,1.94721
61300,0.039388,1.9435
61350,0.039995,1.94924
61400,0.040456,1.94311
61450,0.040422,1.94724
61500,0.040911,1.9542
61550,0.04008,1.95864
61600,0.04064,1.96077
61650,0.040988,1.96029
61700,0.040584,1.96613
61750,0.040444,1.97293
61800,0.03991,1.97933
61850,0.04037,1.97906
61900,0.040459,1.98195
61950,0.040635,1.97993
62000,0.039991,1.98155
62050,0.040345,1.99324
62100,0.040255,1.99102
62150,0.040056,2.01492
62200,0.040479,2.00399
62250,0.040045,2.00378
62300,0.040547,2.01382
62350,0.04051,2.01253
62400,0.040808,2.01986
62450,0.040712,2.01684
62500,0.040667,2.01116
62550,0.040784,2.00339
62600,0.041345,2.03191
62650,0.040554,2.02716
62700,0.040541,2.0366
62750,0.040667,2.03835
62800,0.040531,2.03941
62850,0.041386,2.03734
62900,0.040906,2.0495
62950,0.040621,2.04753
63000,0.040899,2.05537
63050,0.041131,2.05276
63100,0.041713,2.06881
63150,0.041272,2.06895
63200,0.041561,2.0734
63250,0.040933,2.06898
63300,0.04139,2.06894
63350,0.040742,2.08465
63400,0.041516,2.06698
63450,0.041856,2.07684
63500,0.041343,2.08728
63550,0.041574,2.09547
63600,0.041632,2.09781
63650,0.04082,2.09597
63700,0.041182,2.10912
63750,0.041897,2.10609
63800,0.041436,2.10835
63850,0.041841,2.11
63900,0.041671,2.11687
63950,0.041325,2.10864
64000,0.041283,2.12053
64050,0.041856,2.12354
64100,0.041477,2.11849
64150,0.041573,2.13023
64200,0.041458,2.13034
64250,0.041676,2.13823
64300,0.042059,2.12946
64350,0.042116,2.13197
64400,0.042071,2.13933
64450,0.041604,2.14798
64500,0.04212,2.15856
64550,0.04168,2.14412
64600,0.042536,2.16297
64650,0.042005,2.1584
64700,0.041638,2.16064
64750,0.041524,2.16575
64800,0.041995,2.16472
64850,0.042009,2.17376
64900,0.041783,2.17459
64950,0.042505,2.1889
65000,0.042017,2.17994
65050,0.041966,2.19763
65100,0.041994,2.19137
65150,0.042306,2.19554
65200,0.04201,2.19853
65250,0.042762,2.20375
65300,0.042294,2.20986
65350,0.042362,2.21482
65400,0.043015,2.21236
65450,0.042169,2.22313
65500,0.042617,2.2183
65550,0.042353,2.20882
65600,0.042357,2.21993
65650,0.04293,2.22952
65700,0.042143,2.23261
65750,0.042205,2.22873
65800,0.042862,2.24019
65850,0.042784,2.2348
65900,0.042611,2.24612
65950,0.042708,2.24235
66000,0.043664,2.25275
66050,0.042707,2.24323
66100,0.043049,2.26652
66150,0.042615,2.27153
66200,0.042485,2.2603
66250,0.044007,2.27967
66300,0.042793,2.26192
66350,0.042967,2.27324
66400,0.064207,2.29427
66450,0.044251,2.27933
66500,0.043344,2.29433
66550,0.043518,2.29126
66600,0.043425,2.28624
66650,0.044047,2.29919
66700,0.04319,2.30318
66750,0.044139,2.30059
66800,0.043162,2.30996
66850,0.043391,2.30338
66900,0.043111,2.30079
66950,0.044269,2.3145
67000,0.044201,2.31682
67050,0.043873,2.32203
67100,0.043666,2.32427
67150,0.044242,2.3277
67200,0.044488,2.3267
67250,0.044123,2.33681
67300,0.044185,2.3523
67350,0.044002,2.34764
67400,0.0446,2.34736
67450,0.044364,2.3614
67500,0.043876,2.34974
67550,0.045058,2.36627
67600,0.04437,2.35416
67650,0.044604,2.36975
67700,0.044309,2.37037
67750,0.044539,2.38085
67800,0.044777,2.38106
67850,0.044632,2.39606
67900,0.04423,2.39439
67950,0.044094,2.38472
68000,0.044458,2.39426
68050,0.045187,2.39296
68100,0.045464,2.39991
68150,0.043945,2.39942
68200,0.044525,2.40009
68250,0.044834,2.41747
68300,0.045241,2.40797
68350,0.044679,2.41386
68400,0.045458,2.41221
68450,0.044556,2.42049
68500,0.045222,2.41721
68550,0.044332,2.42279
68600,0.045741,2.42439
68650,0.044922,2.44338
68700,0.044756,2.44363
68750,0.044536,2.46262
68800,0.044427,2.44156
68850,0.045921,2.45497
68900,0.045353,2.45783
68950,0.045189,2.45801
69000,0.045681,2.4607
69050,0.045079,2.47239
69100,0.04538,2.45898
69150,0.046026,2.47834
69200,0.04607,2.48485
69250,0.045475,2.47904
69300,0.046157,2.48142
69350,0.044962,2.49146
69400,0.045792,2.49138
69450,0.045073,2.48661
69500,0.045404,2.48481
69550,0.045604,2.50349
69600,0.045755,2.50797
69650,0.045711,2.49701
69700,0.04564,2.57319
69750,0.046841,2.52197
69800,0.046692,2.52547
69850,0.045842,2.51498
69900,0.046159,2.53132
69950,0.045658,2.53265
70000,0.045526,2.53319
70050,0.045633,2.52925
70100,0.04643,2.54283
70150,0.047062,2.54125
70200,0.046492,2.54699
70250,0.04595,2.56044
70300,0.045997,2.55425
70350,0.046285,2.56953
70400,0.046354,2.55714
70450,0.04637,2.5652
70500,0.046539,2.56922
70550,0.046879,2.57465
70600,0.046689,2.57237
70650,0.046534,2.58882
70700,0.046328,2.59217
70750,0.046277,2.59504
70800,0.047199,2.59486
70850,0.046752,2.595
70900,0.046599,2.59352
70950,0.04691,2.60217
71000,0.046859,2.5964
71050,0.046781,2.61049
71100,0.047002,2.61365
71150,0.046705,2.62031
71200,0.047457,2.61174
71250,0.047203,2.63055
71300,0.047576,2.64004
71350,0.047255,2.62541
71400,0.046661,2.62996
71450,0.046719,2.63695
71500,0.047918,2.6363
71550,0.047497,2.64719
71600,0.048207,2.64986
71650,0.047862,2.65246
71700,0.046978,2.65747
71750,0.047181,2.65891
71800,0.047251,2.65992
71850,0.047493,2.66429
71900,0.047537,2.66905
71950,0.047654,2.67768
72000,0.047536,2.68416
72050,0.047715,2.6796
72100,0.047637,2.68243
72150,0.047758,2.68657
72200,0.04759,2.69132
72250,0.047876,2.68911
72300,0.047653,2.70573
72350,0.048173,2.69276
72400,0.048391,2.72139
72450,0.047722,2.7058
72500,0.048376,2.71326
72550,0.048419,2.72066
72600,0.048096,2.73043
72650,0.048108,2.71969
72700,0.04778,2.73604
72750,0.069133,2.7422
72800,0.04754,2.73976
72850,0.048398,2.74614
72900,0.048777,2.73022
72950,0.048093,2.76009
73000,0.048215,2.74958
73050,0.047745,2.75966
73100,0.048556,2.77684
73150,0.048887,2.76477
73200,0.048487,2.77422
73250,0.048179,2.78481
73300,0.048613,2.77188
73350,0.048391,2.781
73400,0.048405,2.79318
73450,0.048402,2.80175
73500,0.048319,2.81292
73550,0.048644,2.80358
73600,0.048882,2.80262
73650,0.048235,2.81021
73700,0.048458,2.82055
73750,0.049065,2.80977
73800,0.048378,2.81925
73850,0.048229,2.80672
73900,0.048852,2.82461
73950,0.04897,2.82539
74000,0.049058,2.81661
74050,0.048917,2.82984
74100,0.048978,2.83189
74150,0.048795,2.82369
74200,0.048688,2.85321
74250,0.049157,2.84662
74300,0.049323,2.87006
74350,0.049626,2.85775
74400,0.049011,2.86357
74450,0.048817,2.85255
74500,0.049479,2.85839
74550,0.049207,2.87549
74600,0.049526,2.85929
74650,0.04978,2.88839
74700,0.049213,2.90014
74750,0.050667,2.90429
74800,0.049488,2.89604
74850,0.049662,2.89873
74900,0.049065,2.91181
74950,0.049324,2.90394
75000,0.049769,2.91205
75050,0.049504,2.9092
75100,0.050187,2.90341
75150,0.050756,2.91505
75200,0.050394,2.91659
75250,0.049527,2.9289
75300,0.050451,2.9295
75350,0.050192,2.93695
75400,0.04957,2.94414
75450,0.050128,2.92267
75500,0.050416,2.9515
75550,0.050051,2.96578
75600,0.049408,2.9644
75650,0.049741,2.96445
75700,0.050193,2.95282
75750,0.049721,2.96527
75800,0.049812,2.96972
75850,0.050623,2.9786
75900,0.04953,2.97074
75950,0.050051,2.97555
76000,0.051017,2.9891
76050,0.050313,2.99052
76100,0.050981,3.00104
76150,0.050441,2.99274
76200,0.050839,2.99933
76250,0.051069,2.99682
76300,0.050053,3.02368
76350,0.050599,3.01852
76400,0.051353,3.01994
76450,0.050959,3.01751
76500,0.05101,3.01308
76550,0.050939,3.03505
76600,0.050955,3.04371
76650,0.050425,3.03304
76700,0.050454,3.048
76750,0.050687,3.05553
76800,0.050566,3.03976
76850,0.051072,3.04535
76900,0.050733,3.05365
76950,0.050713,3.05587
77000,0.05054,3.06276
77050,0.051557,3.06284
77100,0.050777,3.0689
77150,0.050583,3.09467
77200,0.051171,3.08614
77250,0.051532,3.08349
77300,0.050696,3.10656
77350,0.051327,3.10078
77400,0.050696,3.10392
77450,0.051271,3.09301
77500,0.051678,3.10557
77550,0.051475,3.12222
77600,0.051307,3.10638
77650,0.05097,3.10765
77700,0.051203,3.12833
77750,0.051374,3.13044
77800,0.051274,3.12339
77850,0.052158,3.13052
77900,0.051811,3.14733
77950,0.052241,3.13673
78000,0.0545,3.13524
78050,0.0514,3.14843
78100,0.074186,3.14692
78150,0.051621,3.16347
78200,0.052106,3.18226
78250,0.051843,3.16916
78300,0.052161,3.18062
78350,0.052387,3.17634
78400,0.052096,3.19393
78450,0.051975,3.19512
78500,0.052372,3.17542
78550,0.052979,3.20316
78600,0.052032,3.19792
78650,0.051931,3.19936
78700,0.0524,3.20746
78750,0.051955,3.21363
78800,0.052176,3.20898
78850,0.05203,3.21139
78900,0.053562,3.21206
78950,0.052732,3.2213
79000,0.051863,3.21797
79050,0.053067,3.23135
79100,0.052692,3.24338
79150,0.05265,3.25787
79200,0.05284,3.23585
79250,0.051827,3.24113
79300,0.052924,3.24439
79350,0.052334,3.26349
79400,0.053001,3.27204
79450,0.052896,3.28212
79500,0.05491,3.26568
79550,0.053508,3.33918
79600,0.053599,3.2771
79650,0.052772,3.28578
79700,0.05313,3.29212
79750,0.052489,3.29903
79800,0.053057,3.29091
79850,0.05299,3.30176
79900,0.052801,3.31161
79950,0.05359,3.30612
80000,0.052425,3.31944
80050,0.053107,3.31604
80100,0.052444,3.31564
80150,0.053079,3.32489
80200,0.05249,3.32363
80250,0.05284,3.33785
80300,0.0532,3.33934
80350,0.053002,3.34809
80400,0.05359,3.34206
80450,0.053555,3.35779
80500,0.053694,3.34881
80550,0.053285,3.35414
80600,0.052925,3.36893
80650,0.05362,3.3652
80700,0.053941,3.3588
80750,0.053284,3.37496
80800,0.053678,3.38779
80850,0.053382,3.37968
80900,0.053601,3.41518
80950,0.053356,3.37643
81000,0.054027,3.39854
81050,0.053373,3.39096
81100,0.053769,3.40188
81150,0.05388,3.41264
81200,0.054298,3.40476
81250,0.053485,3.42027
81300,0.053624,3.42129
81350,0.053389,3.43105
81400,0.053534,3.42656
81450,0.054597,3.43633
81500,0.054358,3.4346
81550,0.054705,3.44621
81600,0.054514,3.43673
81650,0.053477,3.45524
81700,0.054035,3.45261
81750,0.054398,3.44838
81800,0.054626,3.46319
81850,0.054032,3.46814
81900,0.054162,3.4684
81950,0.053944,3.48924
82000,0.05432,3.48059
82050,0.05482,3.4745
82100,0.054637,3.49262
82150,0.054041,3.5053
82200,0.053826,3.49627
82250,0.055152,3.51003
82300,0.054077,3.5
82350,0.054151,3.49983
82400,0.055207,3.51969
82450,0.054586,3.51144
82500,0.054306,3.51537
82550,0.054705,3.52822
82600,0.054902,3.54873
82650,0.054523,3.52698
82700,0.054668,3.53441
82750,0.054952,3.53611
82800,0.054634,3.57542
82850,0.055563,3.67747
82900,0.055385,3.56749
82950,0.055686,3.57402
83000,0.054772,3.57596
83050,0.05486,3.5668
83100,0.055059,3.56177
83150,0.055014,3.57974
83200,0.055022,3.56513
83250,0.054873,3.58847
83300,0.055345,3.58157
83350,0.055036,3.58308
83400,0.055647,3.60213
83450,0.055348,3.60144
83500,0.055496,3.60694
83550,0.055306,3.61513
83600,0.055238,3.61173
83650,0.055573,3.6428
83700,0.055018,3.63282
83750,0.055916,3.6231
83800,0.055767,3.64727
83850,0.055604,3.64432
83900,0.05522,3.63091
83950,0.056309,3.63378
84000,0.05554,3.63948
84050,0.055228,3.6377
84100,0.055858,3.65804
84150,0.056,3.67387
84200,0.055805,3.66242
84250,0.055479,3.68145
84300,0.057333,3.68677
84350,0.055802,3.6855
84400,0.056223,3.68079
84450,0.056255,3.6834
84500,0.055898,3.68642
84550,0.056175,3.70357
84600,0.056043,3.70655
84650,0.056734,3.71644
84700,0.05693,3.7253
84750,0.056616,3.71623
84800,0.056051,3.79596
84850,0.056334,3.72713
84900,0.056238,3.74049
84950,0.056,3.72305
85000,0.056067,3.74595
85050,0.056519,3.74635
85100,0.056046,3.7239
85150,0.056665,3.7441
85200,0.056161,3.74282
85250,0.056047,3.76952
85300,0.057213,3.77364
85350,0.056775,3.7651
85400,0.056527,3.77015
85450,0.056629,3.7902
85500,0.057288,3.77751
85550,0.056128,3.80723
85600,0.056895,3.78726
85650,0.0576,3.77682
85700,0.056998,3.80067
85750,0.056562,3.79898
85800,0.05693,3.80949
85850,0.056722,3.82546
85900,0.057169,3.80668
85950,0.057593,3.83193
86000,0.057068,3.81993
86050,0.057321,3.83085
86100,0.057063,3.85189
86150,0.057719,3.82463
86200,0.057088,3.83254
86250,0.057687,3.85611
86300,0.058386,3.86001
86350,0.057789,3.84142
86400,0.057218,3.85381
86450,0.05685,3.85494
86500,0.057463,3.87808
86550,0.057267,3.86803
86600,0.058017,3.90551
86650,0.058328,3.87655
86700,0.057688,3.88116
86750,0.058284,3.91398
86800,0.057202,3.90967
86850,0.058089,3.90739
86900,0.058226,3.89314
86950,0.058284,3.91374
87000,0.057686,3.91805
87050,0.058623,3.94717
87100,0.05826,3.91717
87150,0.058476,3.93561
87200,0.058131,3.93713
87250,0.058431,3.93283
87300,0.058604,3.94547
87350,0.058086,3.96063
87400,0.058854,3.93651
87450,0.05793,3.97444
87500,0.057522,3.95241
87550,0.058835,3.96678
87600,0.058844,3.96739
87650,0.058706,3.96519
87700,0.058598,3.98835
87750,0.057973,3.95912
87800,0.078269,4.01007
87850,0.058897,4.00169
87900,0.057761,3.97505
87950,0.058579,3.99463
88000,0.058836,4.00202
88050,0.058827,4.00884
88100,0.058691,4.03654
88150,0.05835,4.0061
88200,0.058813,4.02848
88250,0.058872,4.02912
88300,0.058066,4.02183
88350,0.059514,4.0389
88400,0.05853,4.03143
88450,0.059696,4.03224
88500,0.0585,4.0415
88550,0.058048,4.06977
88600,0.05971,4.06668
88650,0.058369,4.06161
88700,0.058697,4.06927
88750,0.059132,4.09578
88800,0.058861,4.08625
88850,0.05939,4.08856
88900,0.058319,4.14716
88950,0.05875,4.08476
89000,0.059428,4.11245
89050,0.058775,4.0967
89100,0.059111,4.12935
89150,0.05973,4.1057
89200,0.059217,4.10346
89250,0.059691,4.11357
89300,0.060672,4.13168
89350,0.059865,4.11897
89400,0.059385,4.12198
89450,0.059401,4.14748
89500,0.060311,4.13641
89550,0.059533,4.15653
89600,0.059711,4.13428
89650,0.059999,4.15897
89700,0.059338,4.1728
89750,0.060645,4.16117
89800,0.059992,4.15966
89850,0.058988,4.1655
89900,0.059791,4.18628
89950,0.059562,4.18428
90000,0.059521,4.21301
90050,0.059909,4.1936
90100,0.060787,4.19526
90150,0.06051,4.19968
90200,0.060483,4.21197
90250,0.06074,4.20716
90300,0.060803,4.19926
90350,0.060276,4.23119
90400,0.060583,4.26118
90450,0.059628,4.25459
90500,0.05993,4.24693
90550,0.05999,4.24856
90600,0.059811,4.23726
90650,0.060242,4.23628
90700,0.060502,4.27549
90750,0.060764,4.25279
90800,0.059947,4.26569
90850,0.060915,4.26894
90900,0.060177,4.28718
90950,0.060686,4.30487
91000,0.059921,4.28678
91050,0.061608,4.28043
91100,0.061665,4.28715
91150,0.060709,4.29642
91200,0.061135,4.30554
91250,0.061089,4.30663
91300,0.06081,4.30931
91350,0.060248,4.30528
91400,0.060618,4.31995
91450,0.061165,4.31741
91500,0.060816,4.30604
91550,0.060817,4.33387
91600,0.060985,4.35438
91650,0.061265,4.35421
91700,0.061331,4.34726
91750,0.061258,4.35133
91800,0.06092,4.35725
91850,0.060547,4.37894
91900,0.060512,4.36894
91950,0.061448,4.36211
92000,0.061887,4.38077
92050,0.061091,4.39351
92100,0.060824,4.36788
92150,0.061148,4.40092
92200,0.061151,4.39621
92250,0.061067,4.396
92300,0.060692,4.42458
92350,0.062102,4.41181
92400,0.061381,4.42912
92450,0.061712,4.40966
92500,0.062307,4.41946
92550,0.0614,4.42951
92600,0.06226,4.42539
92650,0.061403,4.43919
92700,0.061862,4.4264
92750,0.062474,4.44378
92800,0.062907,4.4668
92850,0.061204,4.46789
92900,0.06193,4.46552
92950,0.062882,4.48289
93000,0.062359,4.47191
93050,0.062041,4.48188
93100,0.062144,4.48292
93150,0.062436,4.49439
93200,0.061647,4.50428
93250,0.061403,4.51129
93300,0.061653,4.48841
93350,0.061774,4.514
93400,0.061557,4.51569
93450,0.061526,4.53575
93500,0.06246,4.53299
93550,0.062462,4.53196
93600,0.081172,4.52659
93650,0.062806,4.54469
93700,0.0624,4.53521
93750,0.062517,4.55968
93800,0.062996,4.5654
93850,0.06236,4.56857
93900,0.063091,4.55873
93950,0.062802,4.55387
94000,0.063275,4.57973
94050,0.06185,4.57503
94100,0.062459,4.59646
94150,0.063573,4.58201
94200,0.062776,4.58575
94250,0.063012,4.58621
94300,0.063534,4.6134
94350,0.062995,4.62379
94400,0.062837,4.60445
94450,0.062726,4.61888
94500,0.063663,4.61038
94550,0.06235,4.63286
94600,0.062752,4.61616
94650,0.063721,4.63964
94700,0.062768,4.64054
94750,0.062865,4.66547
94800,0.062597,4.65608
94850,0.063352,4.6563
94900,0.063384,4.66378
94950,0.063929,4.66937
95000,0.063554,4.64967
95050,0.063677,4.66012
95100,0.06333,4.67094
95150,0.063235,4.68713
95200,0.063293,4.72363
95250,0.063293,4.76744
95300,0.063079,4.71711
95350,0.063229,4.70711
95400,0.062567,4.71068
95450,0.063781,4.72969
95500,0.06356,4.7248
95550,0.063496,4.73881
95600,0.06331,4.70759
95650,0.063833,4.7504
95700,0.063547,4.75096
95750,0.063878,4.74119
95800,0.063767,4.74673
95850,0.063102,4.74967
95900,0.063633,4.76854
95950,0.063753,4.7595
96000,0.063609,4.77507
96050,0.063679,4.7663
96100,0.063659,4.76616
96150,0.063622,4.80062
96200,0.064337,4.78967
96250,0.064023,4.7976
96300,0.064454,4.80302
96350,0.064058,4.80197
96400,0.063294,4.78842
96450,0.064344,4.79493
96500,0.06388,4.82242
96550,0.064582,4.83243
96600,0.06395,4.84262
96650,0.064089,4.83231
96700,0.064919,4.84267
96750,0.064857,4.85858
96800,0.064108,4.85108
96850,0.06372,4.83308
96900,0.063957,4.87025
96950,0.064082,4.86532
97000,0.063952,4.88622
97050,0.065412,4.87096
97100,0.064381,4.89594
97150,0.06439,4.89691
97200,0.064648,4.89543
97250,0.064951,4.88076
97300,0.064366,4.90669
97350,0.064887,4.89874
97400,0.064977,4.93814
97450,0.064544,4.92635
97500,0.065853,4.92037
97550,0.064885,4.93628
97600,0.064976,4.92985
97650,0.065176,4.99862
97700,0.064852,4.94487
97750,0.064605,4.95938
97800,0.065261,4.94178
97850,0.064378,4.93563
97900,0.064755,4.9583
97950,0.065523,4.98032
98000,0.064934,5.00132
98050,0.064854,4.98004
98100,0.065206,4.96535
98150,0.064883,4.98526
98200,0.064802,4.99226
98250,0.065147,4.99355
98300,0.066023,4.99849
98350,0.064843,4.99337
98400,0.066107,5.00302
98450,0.065285,5.02975
98500,0.087222,5.02232
98550,0.065373,5.04949
98600,0.065234,5.04895
98650,0.06568,5.03546
98700,0.065749,5.02922
98750,0.064873,5.05104
98800,0.066828,5.03538
98850,0.064893,5.03418
98900,0.065532,5.06043
98950,0.065714,5.06807
99000,0.065714,5.07284
99050,0.065873,5.06187
99100,0.06653,5.08852
99150,0.065012,5.08966
99200,0.066186,5.10395
99250,0.066415,5.08521
99300,0.06559,5.0949
99350,0.066571,5.08857
99400,0.065846,5.11519
99450,0.066776,5.08808
99500,0.066246,5.11815
99550,0.066785,5.12262
99600,0.066093,5.12169
99650,0.065859,5.13205
99700,0.066521,5.14842
99750,0.066632,5.15416
99800,0.066525,5.16494
99850,0.066396,5.18372
99900,0.066896,5.1659
99950,0.066876,5.1597
100000,0.066628,5.20886
